"Id. autor","Apellidos","Nombres","Sexo","Año de nacimiento","Año de muerte","Disciplina","Enlaces","Fuentes"
"8975","del Barco Centenera","Martín","H","1535","1605","Escritura","https://es.wikipedia.org/wiki/Mart%C3%ADn_del_Barco_Centenera","Diccionario de autores latinoamericanos. 2001"
"8988","Del Campo","Cupertino","H","1873","1967","Escritura, Artes visuales","http://www.me.gov.ar/pinacoteca/autores/bibliografia.html?cod_autor=53","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8989","Del Campo","Estanislao","H","1834","1880","Escritura","https://es.wikipedia.org/wiki/Estanislao_del_Campo","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9583","del Rosario Arcal de Gorodischer","Angélica Beatriz","M","1928","","Escritura","https://es.wikipedia.org/wiki/Gast%C3%B3n_Gori; http://www.fundacionkonex.org/b103-anglica-gorodischer","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9154","Delfino","Augusto Mario","H","1900","1961","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9155","Delgado","Sergio","H","1961","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9052","Delheye","Pedro Mario","H","1894","1918","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9156","della Paolera","Félix","H","1923","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9419","Della Valle","Ángel","H","1852","1903","Artes visuales","https://es.wikipedia.org/wiki/%C3%81ngel_della_Valle","23 pintores de la Argentina. 1810-1900. 1978"
"9053","Dellepiane","Antonio","H","1864","1939","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9665","Demare","Lucas","H","1910","1981","Audiovisual","https://es.wikipedia.org/wiki/Lucas_Demare; http://www.imdb.com/name/nm0218119/; http://www.cinenacional.com/persona/lucas-demare","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9666","Demicheli","Armando Bartolomé","H","1914","1992","Audiovisual","https://es.wikipedia.org/wiki/Tulio_Demicheli; http://www.imdb.com/name/nm0210322/; http://www.cinenacional.com/persona/tulio-demicheli","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9158","Demitrópulos","Libertad","M","1922","1998","Escritura","https://es.wikipedia.org/wiki/Libertad_Demitr%C3%B3pulos","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9054","Denegri","Pedro","H","1853","1932","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9159","Denevi","Marco","H","1922","1998","Escritura","https://es.wikipedia.org/wiki/Marco_Denevi; http://www.fundacionkonex.com.ar/b795-marco_denevi","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9667","Denis","Roberto","H","","","Audiovisual","http://www.imdb.com/name/nm0219175/; http://www.cinenacional.com/persona/roberto-denis","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9668","Desanzo","Juan Carlos","H","1939","","Audiovisual","https://es.wikipedia.org/wiki/Juan_Carlos_Desanzo; http://www.imdb.com/name/nm0220895/; http://www.cinenacional.com/persona/juan-carlos-desanzo","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9162","Devoto","Daniel Jesús","H","1916","2001","Escritura","https://es.wikipedia.org/wiki/Daniel_Devoto","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9163","Devoto","Fernando","H","1949","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9123","Di Benedetto","Antonio","H","1922","1986","Escritura","https://es.wikipedia.org/wiki/Antonio_Di_Benedetto","Diccionario de autores latinoamericanos. 2001"
"9168","Di Benedetto","Antonio","H","1922","1986","Escritura","https://es.wikipedia.org/wiki/Antonio_Di_Benedetto; http://www.fundacionkonex.com.ar/b72-antonio_di_benedetto; http://www.imdb.com/name/nm1194321/","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9725","Di Carlo","Adelia","M","1886","1965","Escritura","","Narradoras argentinas (1852-1932). 1995"
"9173","Di Marzo","Laura","M","1960","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9175","Di Paola","Jorge","H","1940","2007","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9670","Di Salvo","Aníbal","H","1924","2010","Audiovisual","https://es.wikipedia.org/wiki/An%C3%ADbal_Di_Salvo; http://www.imdb.com/name/nm0224272/; http://www.cinenacional.com/persona/anibal-di-salvo; http://www.fundacionkonex.com.ar/b74-anibal-di-salvo","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9185","Di Tullio","Ángela Lucía","M","1951","","Escritura","http://www.fundacionkonex.com.ar/b2739-%C3%81ngela_luc%C3%ADa_di_tullio","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9164","Diaconú","Alina","M","1945","","Escritura","https://es.wikipedia.org/wiki/Alina_Diacon%C3%BA","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9056","Díaz","Avelino","H","1800","1831","Escritura","https://es.wikipedia.org/wiki/Avelino_D%C3%ADaz","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9057","Díaz","Leopoldo","H","1862","1947","Escritura","https://es.wikipedia.org/wiki/Leopoldo_D%C3%ADaz","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9165","Díaz","Eugenio","H","1926","1986","Escritura, Artes visuales","http://www.museodeldibujo.com/biografias/genodiaz/genodiaz.html","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9060","Díaz Cisneros","César","H","1889","","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9124","Díaz de Guzmán","Ruy","H","1554","1629","Escritura","https://es.wikipedia.org/wiki/Ruy_D%C3%ADaz_de_Guzm%C3%A1n","Diccionario de autores latinoamericanos. 2001"
"9166","Díaz Mindurry","Liliana","M","1953","","Escritura","https://es.wikipedia.org/wiki/Liliana_D%C3%ADaz_Mindurry","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9442","Díaz y Clucellas","Sor Josefa","M","1852","1917","Artes visuales","https://es.wikipedia.org/wiki/Sor_Josefa_D%C3%ADaz_y_Clucellas","23 pintores de la Argentina. 1810-1900. 1978"
"9169","Dickmann","Max","H","1902","1991","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9061","Diez Gómez","José Adolfo","H","1895","1958","Escritura, Música","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9171","Diez Suárez","Rolando Aurelio","H","1940","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9669","Dimitriadis","Carlos","H","","","Audiovisual","","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9176","Discépolo","Armando","H","1887","1971","Escritura","https://es.wikipedia.org/wiki/Armando_Disc%C3%A9polo","Diccionario de autores latinoamericanos. 2001; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9178","Discépolo","Enrique Santos","H","1901","1951","Escritura, Música, Artes escénicas","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9184","Ditaranto","Hugo","H","1930","2013","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9186","Diz","Hugo","H","1942","","Escritura, Música","http://www.fipr.com.ar/2015/hugo-diz/","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9187","Docampo","Mariana","M","1973","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9188","Docampo Feijóo","Beda","H","1948","","Escritura, Audiovisual","http://www.fundacionkonex.com.ar/b2216-beda_docampo_feij%C3%B3o; http://www.cinenacional.com/persona/beda-docampo-feijoo; http://www.imdb.com/name/nm0229962/","Cine argentino. Diccionario de realizadores contemporáneos. 1987; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9189","Dolina","Alejandro","H","1944","","Escritura, Música, Artes escénicas, Audiovisual","https://es.wikipedia.org/wiki/Alejandro_Dolina; http://www.fundacionkonex.com.ar/b76-alejandro_dolina","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9063","Doll","Ramón","H","1896","1970","Escritura","https://es.wikipedia.org/wiki/Ram%C3%B3n_Doll","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9190","Domínguez","Carlos María","H","1955","","Escritura","https://es.wikipedia.org/wiki/Carlos_Mar%C3%ADa_Dom%C3%ADnguez","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9064","Domínguez","Luis L.","H","1819","1898","Escritura","https://es.wikipedia.org/wiki/Luis_Lorenzo_Dom%C3%ADnguez","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9359","Domínguez","María Alicia","M","1904","1988","Escritura","http://www.fundacionkonex.com.ar/b789-mar%C3%ADa_alicia_dom%C3%ADnguez","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Narradoras argentinas (1852-1932). 1995"
"9207","Domínguez","Fabián","H","1966","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9360","Domínguez de Rodríguez Pasqués","Petrona","M","1918","2005","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9374","Donato","Ada Rita María de Luján","M","1933","2003","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9373","Donauntoni","Lucio","H","1935","","Escritura, Audiovisual","http://www.cinenacional.com/persona/lucio-donantuoni; http://www.imdb.com/name/nm1314144/","Cine argentino. Diccionario de realizadores contemporáneos. 1987; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9671","Doria","Alejandro","H","1936","2009","Artes escénicas, Audiovisual","https://es.wikipedia.org/wiki/Alejandro_Doria; http://www.imdb.com/name/nm0233608/; http://www.cinenacional.com/persona/alejandro-doria; http://www.fundacionkonex.com.ar/b77-alejandro_doria","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9375","Dorr","Mariano","H","1977","","Escritura, Artes escénicas","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9065","Dorrego","Manuel ","H","1787","1828","Escritura","https://es.wikipedia.org/wiki/Manuel_Dorrego","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9376","Dos Santos","Estela","M","1940","2007","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9377","Dotti","Jorge Eugenio","H","1947","","Escritura","http://www.fundacionkonex.com.ar/b2749-jorge_eugenio_dotti","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9378","Doval","Romina","M","1973","","Escritura","https://es.wikipedia.org/wiki/Romina_Doval","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9379","Draghi Lucero","Juan","H","1985","1994","Escritura","https://es.wikipedia.org/wiki/Juan_Draghi_Lucero; http://www.fundacionkonex.com.ar/b1107-juan_draghi_lucero","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9191","Draghi Lucero","Juan","H","1897","1994","Escritura","https://es.wikipedia.org/wiki/Juan_Draghi_Lucero","Diccionario de autores latinoamericanos. 2001"
"9066","Drago","Luis María","H","1859","1921","Escritura","https://es.wikipedia.org/wiki/Luis_Mar%C3%ADa_Drago","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9380","Dragún","Osvaldo","H","1929","1999","Escritura","https://es.wikipedia.org/wiki/Osvaldo_Drag%C3%BAn","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9381","Dri","Rubén Rufino","H","1929","","Escritura","https://es.wikipedia.org/wiki/Rub%C3%A9n_Dri","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9382","Duhalde","Eduardo Luis","H","1939","2012","Escritura","https://es.wikipedia.org/wiki/Eduardo_Luis_Duhalde","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9383","Dujovne Ortiz","Alicia","M","1940","","Escritura","https://es.wikipedia.org/wiki/Alicia_Dujovne_Ortiz; http://www.fundacionkonex.com.ar/b2592-alicia_dujovne_ortiz","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9067","Durán","Pedro G.","H","1859","1931","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9046","D´Amico","Carlos","H","1839","1917","Escritura","https://es.wikipedia.org/wiki/Carlos_Alfredo_D'Amico","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9126","D´Anna","Eduardo","H","1947","","Escritura","https://es.wikipedia.org/wiki/Eduardo_D'Anna","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9047","D´Elia","Miguel Alfredo","H","1899","1976","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9384","Eandi","Héctor Ignacio","H","1895","1965","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9068","Eandi","Héctor I.","H","1895","1965","Escritura","https://es.wikipedia.org/wiki/H%C3%A9ctor_Eandi","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9069","Echagüe","Pedro","H","1828","1889","Escritura","https://es.wikipedia.org/wiki/Pedro_Echag%C3%BCe","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9070","Echeverría","Esteban ","H","1805","1851","Escritura","https://es.wikipedia.org/wiki/Esteban_Echeverr%C3%ADa","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9385","Eckhardt","Marcelo","H","1965","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9386","Ehrenhaus","Andrés","H","1955","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9192","Eichelbaum","Samuel","H","1894","1967","Escritura","https://es.wikipedia.org/wiki/Samuel_Eichelbaum","Diccionario de autores latinoamericanos. 2001"
"9387","Eichelbaum","Samuel","H","1894","1967","Escritura","https://es.wikipedia.org/wiki/Samuel_Eichelbaum","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9071","Elflein","Ada María","M","1880","1919","Escritura","https://es.wikipedia.org/wiki/Ada_Mar%C3%ADa_Elflein","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010; Narradoras argentinas (1852-1932). 1995"
"9072","Elicabe","Manuel ","H","1874","1965","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9080","Encina","Carlos","H","1838","1882","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9388","Erro","Carlos Alberto","H","1903","1968","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9389","Escardó","Florencio","H","1904","1992","Escritura, Música","https://es.wikipedia.org/wiki/Florencio_Escard%C3%B3","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9390","Escari","Raúl","H","1944","2016","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9391","Escliar","Liliana","M","1959","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9392","Escliar","Myriam","M","1927","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9393","Escofet","Cristina","M","1945","","Escritura, Artes escénicas","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9394","Espejo","Miguel","H","1948","","Escritura","http://www.fundacionkonex.com.ar/b4694-miguel_espejo","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
